iter	R2	RMSE
879	0.9626398353	0.02748060774
880	0.9626599643	0.02747320372
881	0.9626870218	0.02746324805
882	0.9627126252	0.02745382406
883	0.9627303438	0.0274473004
884	0.9627430179	0.02744263306
885	0.9627451434	0.02744185024
886	0.962761991	0.02743564461
887	0.9627766976	0.02743022642
888	0.9627836559	0.02742766246
889	0.9627912106	0.02742487849
890	0.9628009665	0.02742128295
891	0.9628032014	0.02742045921
892	0.9628254253	0.02741226658
893	0.9628361818	0.02740830038
894	0.962836647	0.02740812886
895	0.9628619587	0.02739879354
896	0.9628743293	0.02739422991
897	0.962897904	0.0273855309
898	0.9629040646	0.02738325719
899	0.9629093405	0.02738130984
900	0.9629177098	0.02737822045
901	0.9629313074	0.02737320037
902	0.9629460533	0.02736775531
903	0.9629589258	0.02736300113
904	0.9629761891	0.02735662401
905	0.9629929704	0.02735042352
906	0.9630096851	0.02734424626
907	0.9630304075	0.02733658589
908	0.9630437299	0.02733165993
909	0.9630474031	0.02733030161
910	0.9630667028	0.02732316359
911	0.9630776275	0.02731912227
912	0.9630910343	0.02731416193
913	0.9630968458	0.02731201145
914	0.963111778	0.02730648526
915	0.963116877	0.02730459792
916	0.9631381436	0.02729672494
917	0.963159796	0.02728870679
918	0.9631802767	0.0272811204
919	0.963205941	0.02727161093
920	0.9632265491	0.02726397255
921	0.9632330081	0.02726157806
922	0.9632522402	0.02725444714
923	0.9632573944	0.02725253572
924	0.9632820475	0.02724339139
925	0.9633002321	0.0272366444
926	0.9633131525	0.02723184958
927	0.963325439	0.02722728917
928	0.963337025	0.02722298809
929	0.963352349	0.02721729832
930	0.9633602692	0.02721435709
931	0.9633711696	0.02721030865
932	0.963383943	0.02720556376
933	0.9633987129	0.02720007623
934	0.96342451	0.02719048904
935	0.9634359059	0.02718625281
936	0.9634538764	0.02717957123
937	0.9634611211	0.02717687716
938	0.9634634101	0.02717602586
939	0.9634824063	0.02716896025
940	0.9635006356	0.02716217813
941	0.9635125582	0.02715774149
942	0.9635217584	0.02715431739
943	0.9635433913	0.02714626443
944	0.9635683529	0.02713696943
945	0.9635779611	0.02713339074
946	0.9635914241	0.02712837549
947	0.9635969506	0.02712631651
948	0.9636209485	0.02711737382
949	0.9636261951	0.0271154183
950	0.9636401576	0.02711021354
951	0.9636429475	0.02710917343
952	0.9636599845	0.02710282095
953	0.9636784449	0.02709593608
954	0.9636791701	0.02709566559
955	0.9637052472	0.02708593697
956	0.9637148401	0.02708235726
957	0.9637242786	0.02707883469
958	0.9637292959	0.02707696198
959	0.9637345227	0.02707501094
960	0.963741633	0.02707235663
961	0.9637532267	0.02706802804
962	0.9637760573	0.0270595021
963	0.9637881926	0.02705496913
964	0.9638069178	0.02704797315
965	0.9638238786	0.0270416348
966	0.9638457639	0.02703345393
967	0.9638634067	0.02702685714
968	0.9638787122	0.02702113296
969	0.9638847523	0.0270188737
970	0.9639061879	0.0270108542
971	0.9639201383	0.02700563381
972	0.9639336752	0.02700056717
973	0.9639414536	0.02699765539
974	0.9639531468	0.0269932776
975	0.9639576874	0.02699157744
976	0.9639724255	0.0269860583
977	0.9639832351	0.02698200961
978	0.9639893301	0.02697972649
979	0.9640036186	0.02697437338
980	0.9640121945	0.02697115995
981	0.9640173057	0.02696924456
982	0.9640203559	0.02696810147
983	0.9640359462	0.02696225808
984	0.9640499662	0.02695700217
985	0.9640556826	0.02695485888
986	0.9640702301	0.02694940371
987	0.9640789468	0.02694613449
988	0.9640934013	0.02694071243
989	0.9641033192	0.02693699148
990	0.964119376	0.02693096626
991	0.9641344327	0.02692531509
992	0.9641379199	0.0269240061
993	0.9641419973	0.02692247548
994	0.9641562073	0.02691714043
995	0.964168766	0.02691242451
996	0.9641786862	0.02690869879
997	0.9641844417	0.02690653696
998	0.9642023486	0.02689980982
999	0.9642170934	0.02689426933
1000	0.9642339247	0.02688794341
1001	0.9642391817	0.02688596731
1002	0.9642531197	0.02688072731
1003	0.9642583095	0.02687877593
1004	0.9642694369	0.02687459154
1005	0.9642788877	0.02687103711
1006	0.9642969047	0.02686425966
1007	0.9643092247	0.02685962427
1008	0.9643125636	0.02685836785
1009	0.9643339272	0.02685032755
1010	0.96433889	0.02684845942
1011	0.9643517305	0.02684362533
1012	0.9643617239	0.02683986248
1013	0.9643748346	0.02683492506
1014	0.9643821792	0.02683215873
1015	0.9644056277	0.02682332499
1016	0.9644104732	0.02682149916
1017	0.9644152191	0.02681971077
1018	0.964428754	0.02681460978
1019	0.9644381809	0.0268110564
1020	0.9644488667	0.02680702793
1021	0.9644705927	0.02679883552
1022	0.9644722604	0.02679820657
1023	0.9644823879	0.02679438675
1024	0.9644920373	0.02679074678
1025	0.9645163898	0.02678155824
1026	0.9645171907	0.02678125599
1027	0.9645185931	0.02678072673
1028	0.9645274365	0.02677738912
1029	0.9645521196	0.02676807114
1030	0.9645598448	0.0267651542
1031	0.9645748125	0.02675950165
1032	0.9645830685	0.02675638325
1033	0.964590601	0.02675353779
1034	0.9645963312	0.02675137301
1035	0.9646133959	0.0267449251
1036	0.9646233071	0.0267411794
1037	0.9646370859	0.02673597121
1038	0.9646401065	0.02673482935
1039	0.9646409684	0.02673450349
1040	0.9646491241	0.02673142013
1041	0.9646567255	0.02672854598
1042	0.964684214	0.02671814979
1043	0.9646914596	0.02671540881
1044	0.9647110937	0.02670797995
1045	0.9647173429	0.026705615
1046	0.9647361426	0.02669849929
1047	0.9647485057	0.02669381879
1048	0.9647659639	0.02668720793
1049	0.9647746175	0.02668393051
1050	0.9647866207	0.02667938378
1051	0.9648029616	0.02667319272
1052	0.9648081398	0.02667123058
1053	0.9648148023	0.02666870576
1054	0.9648383985	0.02665976186
1055	0.9648532998	0.02665411215
1056	0.9648686485	0.02664829154
1057	0.9648763557	0.0266453683
1058	0.9648912188	0.02663972997
1059	0.9648950364	0.0266382816
1060	0.9649003386	0.02663626981
1061	0.9649303017	0.02662489827
1062	0.9649319001	0.02662429152
1063	0.9649354851	0.02662293056
1064	0.9649501685	0.02661735575
1065	0.964967234	0.02661087507
1066	0.9649823815	0.02660512145
1067	0.964997769	0.02659927536
1068	0.9650183531	0.02659145297
1069	0.9650326632	0.02658601347
1070	0.965048082	0.02658015128
1071	0.9650520243	0.02657865223
1072	0.9650593318	0.02657587333
1073	0.9650656969	0.02657345259
1074	0.9650720623	0.0265710315
1075	0.965078785	0.02656847426
1076	0.9650896304	0.02656434828
1077	0.9650982585	0.02656106539
1078	0.9651018435	0.02655970122
1079	0.9651311226	0.02654855726
1080	0.9651416437	0.02654455168
1081	0.9651510604	0.02654096601
1082	0.9651615944	0.02653695437
1083	0.9651747315	0.02653195054
1084	0.9651808992	0.02652960095
1085	0.9651870364	0.02652726281
1086	0.965195051	0.0265242091
1087	0.9652064598	0.02651986154
1088	0.9652082547	0.02651917747
1089	0.9652186107	0.02651523036
1090	0.96523579	0.02650868133
1091	0.9652491881	0.02650357261
1092	0.965267696	0.02649651392
1093	0.965278394	0.02649243298
1094	0.9652879505	0.02648878693
1095	0.9653083311	0.0264810096
1096	0.9653273819	0.02647373761
1097	0.9653489976	0.02646548415
1098	0.9653629029	0.02646017338
1099	0.9653746625	0.02645568126
1100	0.9653898083	0.02644989452
1101	0.9654056144	0.02644385416
1102	0.9654285455	0.02643508846
1103	0.9654336997	0.0264331178
1104	0.9654412872	0.02643021653
1105	0.965444538	0.0264289734
1106	0.9654555688	0.02642475474
1107	0.9654661822	0.02642069508
1108	0.9654798721	0.0264154577
1109	0.9654877692	0.02641243603
1110	0.9654983475	0.02640838789
1111	0.9655027496	0.0264067031
1112	0.9655219672	0.0263993468
1113	0.9655331558	0.02639506299
1114	0.9655426721	0.02639141888
1115	0.9655519934	0.02638784898
1116	0.9655664912	0.02638229561
1117	0.9655779012	0.02637792419
1118	0.9655958572	0.02637104336
1119	0.9656185437	0.02636234725
1120	0.9656275715	0.02635888592
1121	0.9656414848	0.02635355062
1122	0.9656524608	0.02634934089
1123	0.9656640588	0.02634489185
1124	0.9656885092	0.0263355102
1125	0.9656997505	0.02633119574
1126	0.965711277	0.02632677113
1127	0.965723852	0.02632194313
1128	0.9657369084	0.02631692942
1129	0.9657391289	0.02631607664
1130	0.9657459787	0.02631344583
1131	0.965758136	0.02630877586
1132	0.965762963	0.02630692146
1133	0.9657731461	0.02630300895
1134	0.9657843161	0.02629871656
1135	0.9657899455	0.02629655308
1136	0.9658129699	0.0262877024
1137	0.9658265162	0.02628249373
1138	0.965841138	0.0262768704
1139	0.9658520213	0.02627268403
1140	0.9658621944	0.02626877026
1141	0.9658681538	0.02626647734
1142	0.96588051	0.02626172246
1143	0.9658917702	0.02625738865
1144	0.9659016132	0.02625359967
1145	0.9659152249	0.02624835907
1146	0.9659262034	0.02624413152
1147	0.9659332414	0.02624142097
1148	0.9659381218	0.02623954125
1149	0.9659482498	0.02623563993
1150	0.9659653729	0.02622904273
1151	0.9659750456	0.02622531527
1152	0.965995403	0.02621746872
1153	0.9660053427	0.02621363666
1154	0.9660190574	0.02620834838
1155	0.9660265087	0.02620547473
1156	0.9660458872	0.02619799986
1157	0.9660545405	0.02619466134
1158	0.9660673492	0.02618971885
1159	0.9660747777	0.02618685198
1160	0.9660816509	0.0261841991
1161	0.9660913987	0.02618043631
1162	0.9660991633	0.02617743864
1163	0.9661066261	0.0261745572
1164	0.9661207402	0.02616910675
1165	0.9661311235	0.0261650963
1166	0.966139218	0.02616196944
1167	0.9661486909	0.02615830965
1168	0.9661520748	0.02615700215
1169	0.9661572331	0.02615500897
1170	0.9661743185	0.02614840602
1171	0.9661837058	0.02614477741
1172	0.9661972963	0.02613952321
1173	0.966200682	0.02613821408
1174	0.9662082798	0.02613527609
1175	0.966218787	0.02613121254
1176	0.9662278507	0.0261277067
1177	0.9662331625	0.0261256519
1178	0.9662391538	0.02612333404
1179	0.9662434479	0.02612167264
1180	0.9662560544	0.02611679458
1181	0.9662663716	0.02611280167
1182	0.9662759927	0.02610907763
1183	0.966284003	0.02610597664
1184	0.9662996704	0.02609991039
1185	0.9663089567	0.02609631415
1186	0.966321478	0.02609146437
1187	0.966335511	0.02608602797
1188	0.9663419751	0.02608352339
1189	0.9663470715	0.02608154856
1190	0.966359027	0.02607691531
1191	0.9663652943	0.02607448612
1192	0.9663889057	0.02606533245
1193	0.9663940237	0.02606334787
1194	0.966408863	0.02605759287
1195	0.9664357568	0.02604715963
1196	0.9664465993	0.0260429522
1197	0.966457017	0.02603890894
1198	0.9664667934	0.02603511404
1199	0.9664785184	0.02603056201
1200	0.966482173	0.026029143
1201	0.9664864993	0.0260274631
1202	0.9664958979	0.02602381325
1203	0.9664995933	0.02602237805
1204	0.9665160255	0.02601599518
1205	0.9665253991	0.02601235343
1206	0.9665438995	0.02600516432
1207	0.9665558113	0.02600053442
1208	0.9665592506	0.0259991975
1209	0.9665630212	0.02599773166
1210	0.9665740817	0.02599343146
1211	0.966579291	0.02599140589
1212	0.9665941452	0.02598562916
1213	0.9666023077	0.02598245429
1214	0.9666054191	0.02598124397
1215	0.9666111963	0.02597899651
1216	0.9666253157	0.02597350294
1217	0.9666371461	0.0259688991
1218	0.9666460043	0.02596545136
1219	0.9666537891	0.02596242102
1220	0.9666610617	0.02595958974
1221	0.9666731534	0.02595488169
1222	0.9666820318	0.02595142419
1223	0.9666934785	0.02594696588
1224	0.966707436	0.02594152864
1225	0.9667126897	0.02593948171
1226	0.9667284203	0.02593335185
1227	0.9667402421	0.02592874424
1228	0.9667492614	0.02592522834
1229	0.9667592018	0.02592135285
1230	0.9667622788	0.02592015309
1231	0.9667686113	0.0259176838
1232	0.9667821835	0.02591239068
1233	0.966788241	0.02591002791
1234	0.9667928119	0.02590824488
1235	0.9668069645	0.02590272337
1236	0.9668169044	0.0258988447
1237	0.966826918	0.02589493668
1238	0.9668410448	0.02588942238
1239	0.9668618807	0.02588128711
1240	0.9668750788	0.02587613265
1241	0.9668942214	0.0258686548
1242	0.9669051446	0.02586438677
1243	0.966924828	0.0258566941
1244	0.9669284278	0.02585528698
1245	0.9669371611	0.02585187291
1246	0.966957315	0.02584399253
1247	0.9669704715	0.02583884693
1248	0.9669778911	0.02583594462
1249	0.9669881805	0.02583191916
1250	0.9669948072	0.02582932632
1251	0.9670117809	0.02582268381
1252	0.9670228895	0.0258183356
1253	0.9670331586	0.02581431536
1254	0.9670451398	0.02580962407
1255	0.9670556676	0.02580550114
1256	0.9670650579	0.02580182316
1257	0.9670729089	0.02579874765
1258	0.9670855524	0.02579379402
1259	0.9670966181	0.02578945778
1260	0.9671021147	0.02578730358
1261	0.9671080802	0.02578496541
1262	0.9671274231	0.02577738255
1263	0.9671490488	0.02576890215
1264	0.9671584571	0.02576521189
1265	0.9671711112	0.02576024764
1266	0.9671812485	0.02575627006
1267	0.96718679	0.02575409546
1268	0.9671945848	0.02575103631
1269	0.9672060365	0.02574654135
1270	0.967220152	0.0257409997
1271	0.9672336803	0.0257356875
1272	0.9672373243	0.02573425638
1273	0.9672627967	0.02572425047
1274	0.9672692871	0.02572170033
1275	0.9672777837	0.02571836158
1276	0.9672922339	0.02571268228
1277	0.967305212	0.02570758055
1278	0.9673128301	0.02570458535
1279	0.9673222863	0.02570086697
1280	0.9673357401	0.02569557577
1281	0.9673582503	0.02568672032
1282	0.9673730828	0.0256808836
1283	0.9673758526	0.02567979353
1284	0.9673810547	0.02567774605
1285	0.9673839797	0.02567659472
1286	0.9673910417	0.02567381482
1287	0.9673947008	0.02567237436
1288	0.9673993069	0.02567056093
1289	0.9674024677	0.02566931645
1290	0.9674068064	0.02566760812
1291	0.9674127572	0.02566526486
1292	0.9674205176	0.02566220866
1293	0.9674278597	0.02565931689
1294	0.9674301336	0.02565842124
1295	0.9674374381	0.02565554385
1296	0.9674553785	0.02564847538
1297	0.967463704	0.02564519451
1298	0.9674719637	0.02564193916
1299	0.9674769847	0.02563996003
1300	0.967478874	0.02563921527
1301	0.9674875658	0.02563578882
1302	0.9674948282	0.02563292547
1303	0.9674996335	0.02563103074
1304	0.9675046601	0.02562904856
1305	0.9675156101	0.0256247301
1306	0.9675312846	0.02561854704
1307	0.9675445332	0.02561331982
1308	0.9675587442	0.02560771165
1309	0.9675751905	0.02560121981
1310	0.9675781634	0.02560004615
1311	0.9675878611	0.02559621727
1312	0.9675923773	0.02559443395
1313	0.9676014694	0.0255908434
1314	0.9676064834	0.02558886309
1315	0.9676224849	0.02558254222
1316	0.9676343331	0.02557786097
1317	0.9676475639	0.02557263242
1318	0.9676553258	0.02556956457
1319	0.9676615663	0.0255670978
1320	0.9676725421	0.02556275864
1321	0.9676769651	0.02556100984
1322	0.9676824289	0.02555884937
1323	0.9676906195	0.02555561033
1324	0.9676976886	0.02555281447
1325	0.9677058065	0.02554960343
1326	0.9677246683	0.02554214106
1327	0.9677291136	0.02554038206
1328	0.9677343082	0.02553832636
1329	0.9677411539	0.02553561704
1330	0.9677452545	0.02553399398
1331	0.9677589162	0.02552858586
1332	0.967773247	0.02552291167
1333	0.9677842595	0.02551855047
1334	0.9677884025	0.02551690952
1335	0.9677915591	0.02551565923
1336	0.967799755	0.02551241262
1337	0.9678044492	0.02551055291
1338	0.9678199933	0.02550439389
1339	0.9678336666	0.02549897492
1340	0.9678430184	0.02549526793
1341	0.9678525344	0.02549149536
1342	0.9678608648	0.02548819231
1343	0.9678675606	0.0254855371
1344	0.9678733912	0.02548322474
1345	0.9678773788	0.0254816432
1346	0.9678867976	0.02547790716
1347	0.9678978305	0.02547353013
1348	0.967901272	0.02547216465
1349	0.9679046511	0.02547082387
1350	0.9679147183	0.02546682888
1351	0.9679233199	0.02546341501
1352	0.9679283852	0.02546140445
1353	0.9679366703	0.02545811551
1354	0.9679488396	0.02545328386
1355	0.9679579964	0.0254496477
1356	0.9679688607	0.02544533279
1357	0.9679803929	0.02544075182
1358	0.9679868057	0.0254382041
1359	0.9679951717	0.02543488001
1360	0.9680007287	0.02543267175
1361	0.9680066054	0.0254303363
1362	0.9680180347	0.02542579352
1363	0.9680286371	0.02542157872
1364	0.9680342994	0.02541932746
1365	0.9680420233	0.02541625624
1366	0.968056141	0.0254106417
1367	0.9680655633	0.02540689379
1368	0.968080673	0.02540088248
1369	0.9680900727	0.02539714213
1370	0.9681057726	0.02539089357
1371	0.9681164347	0.0253866492
1372	0.9681281576	0.02538198169
1373	0.9681364678	0.02537867246
1374	0.9681436331	0.02537581879
1375	0.9681534584	0.02537190521
1376	0.9681634732	0.02536791553
1377	0.9681815174	0.02536072557
1378	0.9681907847	0.02535703208
1379	0.96820315	0.02535210302
1380	0.9682112504	0.02534887352
1381	0.9682230173	0.02534418154
1382	0.9682350761	0.02533937227
1383	0.9682438408	0.02533587613
1384	0.9682599038	0.02532946758
1385	0.9682615814	0.0253287982
1386	0.9682676808	0.02532636427
1387	0.9682814546	0.02532086707
1388	0.9682857192	0.02531916481
1389	0.9682903339	0.02531732267
1390	0.9682956147	0.02531521446
1391	0.9683007522	0.02531316327
1392	0.9683064358	0.02531089387
1393	0.9683114321	0.02530889875
1394	0.9683254192	0.02530331256
1395	0.9683328853	0.02530033021
1396	0.968336199	0.02529900645
1397	0.9683439087	0.02529592629
1398	0.968345814	0.02529516504
1399	0.9683594307	0.02528972381
1400	0.968366897	0.02528673981
1401	0.968376415	0.02528293528
1402	0.9683843563	0.02527976055
1403	0.9683926688	0.02527643705
1404	0.9684033297	0.02527217391
1405	0.9684081414	0.02527024956
1406	0.9684183629	0.02526616115
1407	0.9684249107	0.02526354178
1408	0.9684354343	0.02525933142
1409	0.9684483136	0.02525417759
1410	0.9684595438	0.02524968285
1411	0.9684620582	0.02524867635
1412	0.9684633271	0.02524816842
1413	0.9684735603	0.02524407179
1414	0.9684787415	0.02524199732
1415	0.9684961741	0.02523501642
1416	0.9685057	0.02523120094
1417	0.9685166544	0.02522681259
1418	0.968520161	0.02522540766
1419	0.9685241019	0.02522382866
1420	0.9685331592	0.02522019927
1421	0.9685411414	0.02521700024
1422	0.9685476227	0.02521440244
1423	0.9685556064	0.02521120212
1424	0.9685654292	0.02520726397
1425	0.9685679614	0.02520624867
1426	0.968575497	0.02520322698
1427	0.9685838045	0.02519989537
1428	0.9685915373	0.02519679383
1429	0.9686012884	0.02519288218
1430	0.968606732	0.02519069825
1431	0.968620453	0.02518519263
1432	0.9686258726	0.02518301766
1433	0.9686325241	0.02518034805
1434	0.9686406274	0.02517709536
1435	0.9686495987	0.02517349376
1436	0.9686518366	0.02517259524
1437	0.9686632779	0.02516800114
1438	0.9686679377	0.02516612982
1439	0.9686800547	0.02516126313
1440	0.9686825537	0.02516025931
1441	0.9686890571	0.02515764676
1442	0.9686953205	0.02515513039
1443	0.9687044312	0.02515146963
1444	0.9687218482	0.02514446987
1445	0.9687243331	0.02514347105
1446	0.9687305559	0.02514096956
1447	0.9687422292	0.02513627639
1448	0.9687524838	0.02513215288
1449	0.9687625676	0.02512809738
1450	0.9687687498	0.02512561073
1451	0.9687741949	0.02512342034
1452	0.9687832102	0.02511979335
1453	0.9687888187	0.02511753671
1454	0.9687917376	0.02511636214
1455	0.968800356	0.02511289387
1456	0.9688052833	0.0251109108
1457	0.968815543	0.02510678106
1458	0.9688190108	0.02510538505
1459	0.9688285253	0.02510155445
1460	0.9688308511	0.02510061799
1461	0.968834338	0.02509921393
1462	0.9688424994	0.02509592734
1463	0.9688466787	0.02509424417
1464	0.9688622438	0.02508797447
1465	0.9688711647	0.02508438038
1466	0.9688858475	0.02507846381
1467	0.9688925015	0.02507578205
1468	0.9688984888	0.02507336874
1469	0.9689141552	0.025067053
1470	0.9689204491	0.02506451523
1471	0.9689412887	0.02505611065
1472	0.9689450312	0.025054601
1473	0.9689534309	0.0250512124
1474	0.9689540589	0.02505095902
1475	0.9689627133	0.02504746716
1476	0.9689682574	0.02504522997
1477	0.9689749739	0.02504251946
1478	0.9689801784	0.02504041889
1479	0.9689988862	0.02503286694
1480	0.9690011887	0.02503193729
1481	0.9690139975	0.02502676511
1482	0.969026016	0.02502191112
1483	0.9690319036	0.02501953287
1484	0.969038976	0.02501667577
1485	0.9690431775	0.02501497829
1486	0.9690508483	0.02501187888
1487	0.9690544564	0.02501042088
1488	0.9690682598	0.02500484225
1489	0.9690748687	0.02500217082
1490	0.9690839137	0.02499851422
1491	0.9690929087	0.02499487735
1492	0.9690976535	0.02499295865
1493	0.9691124415	0.02498697789
1494	0.9691164144	0.02498537086
1495	0.9691247034	0.02498201766
1496	0.9691309618	0.02497948562
1497	0.9691365695	0.02497721661
1498	0.9691449696	0.02497381735
1499	0.9691561036	0.02496931107
1500	0.9691639122	0.02496615021
1501	0.9691708573	0.02496333852
1502	0.9691768603	0.02496090798
1503	0.9691859359	0.02495723296
1504	0.9691868826	0.0249568496
1505	0.9691944298	0.02495379298
1506	0.9691972024	0.02495266999
1507	0.969209809	0.0249475633
1508	0.9692199662	0.02494344808
1509	0.9692290639	0.0249397615
1510	0.9692335626	0.02493793835
1511	0.9692405879	0.02493509098
1512	0.9692591378	0.02492757114
1513	0.9692737553	0.02492164381
1514	0.9692838885	0.02491753402
1515	0.9692900151	0.02491504888
1516	0.9692967121	0.02491233209
1517	0.9693010521	0.02491057131
1518	0.9693059753	0.02490857379
1519	0.969309718	0.02490705512
1520	0.9693211326	0.02490242285
1521	0.9693261845	0.0249003724
1522	0.9693294759	0.02489903643
1523	0.9693379473	0.02489559756
1524	0.9693433114	0.02489341983
1525	0.9693505831	0.0248904673
1526	0.9693651105	0.02488456775
1527	0.9693732893	0.0248812457
1528	0.9693775338	0.02487952153
1529	0.9693812482	0.0248780126
1530	0.9693866214	0.02487582959
1531	0.9693883122	0.02487514263
1532	0.969397588	0.02487137357
1533	0.9694012072	0.02486990285
1534	0.9694109758	0.02486593267
1535	0.9694149904	0.02486430089
1536	0.9694234057	0.02486088001
1537	0.969430533	0.02485798234
1538	0.9694322593	0.02485728046
1539	0.9694415643	0.0248534968
1540	0.9694459076	0.02485173053
1541	0.9694526858	0.0248489738
1542	0.9694604721	0.02484580668
1543	0.9694667973	0.02484323358
1544	0.9694691915	0.02484225955
1545	0.9694773634	0.02483893468
1546	0.9694816068	0.02483720801
1547	0.9694880699	0.02483457787
1548	0.9694987978	0.02483021159
1549	0.9695062715	0.02482716934
1550	0.9695142711	0.02482391259
1551	0.969517673	0.02482252753
1552	0.9695275955	0.02481848712
1553	0.9695286666	0.02481805094
1554	0.9695360163	0.0248150577
1555	0.9695414729	0.02481283518
1556	0.9695500275	0.02480935046
1557	0.9695555925	0.0248070833
1558	0.9695657821	0.02480293155
1559	0.9695723646	0.02480024914
1560	0.9695827338	0.02479602305
1561	0.9695950413	0.02479100604
1562	0.9695958202	0.02479068848
1563	0.9695999845	0.02478899069
1564	0.9696080511	0.02478570163
1565	0.9696086695	0.02478544946
1566	0.9696156881	0.02478258731
1567	0.9696194141	0.02478106773
1568	0.9696209157	0.02478045532
1569	0.9696271479	0.02477791336
1570	0.9696397934	0.02477275478
1571	0.9696422684	0.02477174498
1572	0.9696562615	0.02476603516
1573	0.9696665549	0.0247618342
1574	0.9696689054	0.02476087478
1575	0.9696788456	0.0247568171
1576	0.9696877233	0.02475319255
1577	0.9696945968	0.02475038595
1578	0.9697017237	0.02474747548
1579	0.9697065121	0.02474551986
1580	0.9697194199	0.02474024737
1581	0.9697229047	0.02473882371
1582	0.96973524	0.02473378373
1583	0.9697433894	0.02473045349
1584	0.9697511343	0.02472728809
1585	0.9697530057	0.02472652317
1586	0.9697583066	0.0247243564
1587	0.9697651721	0.02472154974
1588	0.9697718426	0.02471882252
1589	0.9697829319	0.02471428804
1590	0.9697839859	0.024713857
1591	0.9697889469	0.02471182811
1592	0.9697991843	0.02470764077
1593	0.9698062005	0.02470477061
1594	0.9698124892	0.02470219772
1595	0.9698177161	0.02470005907
1596	0.9698261123	0.02469662327
1597	0.9698307396	0.02469472952
1598	0.9698374394	0.02469198733
1599	0.9698383629	0.02469160936
1600	0.9698496485	0.02468698947
1601	0.9698547239	0.02468491153
1602	0.9698620052	0.02468193015
1603	0.9698684751	0.02467928071
1604	0.9698828467	0.02467339447
1605	0.9698847349	0.02467262098
1606	0.9698940195	0.0246688174
1607	0.9698999155	0.02466640166
1608	0.9699024	0.02466538366
1609	0.9699138164	0.02466070526
1610	0.9699168443	0.02465946431
1611	0.9699261399	0.02465565416
1612	0.969928146	0.02465483181
1613	0.9699373271	0.02465106791
1614	0.9699440946	0.02464829308
1615	0.9699508332	0.02464552985
1616	0.9699553859	0.02464366277
1617	0.9699672484	0.02463879726
1618	0.9699713811	0.02463710197
1619	0.9699828397	0.02463240089
1620	0.9699862078	0.0246310189
1621	0.9699925375	0.02462842154
1622	0.970000511	0.0246251492
1623	0.9700040987	0.02462367668
1624	0.9700116026	0.02462059649
1625	0.9700137824	0.02461970169
1626	0.9700157145	0.02461890849
1627	0.9700177194	0.02461808541
1628	0.9700205858	0.02461690862
1629	0.9700259763	0.02461469538
1630	0.9700281076	0.02461382024
1631	0.970031044	0.02461261447
1632	0.9700337512	0.02461150277
1633	0.9700350074	0.02461098693
1634	0.9700390724	0.02460931753
1635	0.9700528403	0.02460366251
1636	0.9700599543	0.02460074002
1637	0.970069203	0.02459694005
1638	0.970077598	0.02459349034
1639	0.9700817815	0.02459177105
1640	0.9700870169	0.02458961929
1641	0.970096257	0.02458582116
1642	0.9700982955	0.02458498312
1643	0.970105347	0.02458208411
1644	0.9701081735	0.02458092198
1645	0.9701137539	0.02457862742
1646	0.9701239477	0.02457443534
1647	0.9701357753	0.02456957047
1648	0.9701452507	0.02456567244
1649	0.9701482395	0.02456444274
1650	0.9701544814	0.02456187442
1651	0.9701600355	0.02455958891
1652	0.9701643776	0.02455780197
1653	0.9701673908	0.02455656187
1654	0.9701700438	0.02455546994
1655	0.9701757696	0.02455311313
1656	0.9701823057	0.02455042252
1657	0.9701832043	0.02455005259
1658	0.9701904737	0.02454705972
1659	0.9701964659	0.02454459242
1660	0.9702007053	0.02454284671
1661	0.9702146181	0.02453711672
1662	0.9702256027	0.02453259176
1663	0.9702344956	0.02452892783
1664	0.9702399082	0.02452669754
1665	0.970241972	0.02452584706
1666	0.970243864	0.02452506742
1667	0.9702506542	0.02452226901
1668	0.9702580304	0.02451922872
1669	0.9702616959	0.02451771775
1670	0.9702692681	0.02451459613
1671	0.9702765467	0.02451159512
1672	0.9702843005	0.02450839782
1673	0.970289051	0.0245064387
1674	0.9702952618	0.02450387716
1675	0.9703049027	0.02449990036
1676	0.9703101393	0.02449774004
1677	0.9703147527	0.02449583669
1678	0.9703201822	0.02449359639
1679	0.970326317	0.02449106488
1680	0.9703282097	0.0244902838
1681	0.9703392569	0.02448572434
1682	0.9703498234	0.02448136249
1683	0.9703550549	0.02447920263
1684	0.970364718	0.02447521268
1685	0.970366485	0.024474483
1686	0.9703685265	0.02447363994
1687	0.9703726031	0.02447195639
1688	0.9703838527	0.02446730991
1689	0.9703916191	0.02446410161
1690	0.9703989356	0.02446107874
1691	0.9704058616	0.0244582169
1692	0.9704071712	0.02445767574
1693	0.9704178294	0.02445327098
1694	0.9704241135	0.02445067356
1695	0.9704289032	0.02444869364
1696	0.9704349311	0.02444620163
1697	0.9704385726	0.02444469609
1698	0.970441813	0.02444335631
1699	0.9704505184	0.02443975654
1700	0.9704622658	0.02443489803
1701	0.970467802	0.02443260802
1702	0.9704751406	0.02442957217
1703	0.9704805679	0.02442732672
1704	0.9704891251	0.02442378591
1705	0.9704910721	0.02442298023
1706	0.9704929581	0.02442219972
1707	0.970502877	0.02441809458
1708	0.9705056652	0.0244169405
1709	0.9705104632	0.02441495439
1710	0.9705151071	0.02441303195
1711	0.9705201446	0.02441094636
1712	0.9705291408	0.02440722139
1713	0.9705373948	0.02440380326
1714	0.9705511567	0.02439810311
